date;time;temp °C;humidity %;pressure hPA;lux;average mic;pm1;pm2.5;pm10;gas;
21.01.01;22:49:38;19.3;67;1005;0;7.3;10;16;21;72052;
21.01.01;22:49:49;19.2;67;1004;0;6.6;12;20;24;70330;
21.01.01;22:49:59;19.3;67;1004;0;6.0;33;49;59;69077;
21.01.01;22:50:10;19.3;67;1005;0;7.0;35;52;62;66858;
21.01.01;22:50:20;19.2;67;1004;0;5.6;31;48;55;65024;
21.01.01;22:50:31;19.2;67;1005;0;5.6;30;46;55;64532;
21.01.01;22:50:41;19.2;67;1005;0;5.5;37;53;61;63809;
21.01.01;22:50:52;19.2;67;1005;0;8.0;37;52;60;63008;
21.01.01;22:51:02;19.2;67;1005;0;6.5;41;57;64;63008;
21.01.01;22:51:13;19.2;67;1005;0;5.4;43;61;68;62776;
21.01.01;22:51:23;19.1;67;1005;0;6.3;44;63;69;62638;
21.01.01;22:51:34;19.2;67;1004;0;6.0;43;61;69;62454;
21.01.01;22:51:44;19.2;67;1005;0;5.7;43;62;69;61156;
21.01.01;22:51:55;19.2;67;1005;0;6.6;45;64;75;60207;
21.01.01;22:52:05;19.3;67;1004;0;6.4;44;63;74;59041;
21.01.01;22:52:16;19.3;67;1005;0;6.1;36;54;63;58235;
21.01.01;22:52:26;19.2;67;1005;0;6.2;36;51;60;57919;
21.01.01;22:52:37;19.2;67;1005;0;5.8;36;51;60;58275;
21.01.01;22:52:48;19.2;67;1005;0;5.7;35;48;56;58918;
21.01.01;22:52:58;19.2;67;1005;0;5.3;35;49;56;59246;
21.01.01;22:53:09;19.2;67;1004;0;5.4;37;51;57;59827;
21.01.01;22:53:19;19.3;67;1005;0;6.4;36;51;57;59869;
21.01.01;22:53:30;19.3;67;1005;0;6.7;37;50;54;60894;
21.01.01;22:53:40;19.2;67;1005;0;5.8;30;41;46;61376;
21.01.01;22:53:51;19.3;67;1004;0;6.1;29;40;45;62000;
21.01.01;22:54:01;19.2;67;1005;0;6.2;23;31;35;62776;
21.01.01;22:54:12;19.3;67;1005;0;5.0;23;30;34;62638;
21.01.01;22:54:22;19.3;67;1005;0;6.0;20;27;29;62730;
21.01.01;22:54:33;19.3;67;1005;0;6.7;20;27;29;62272;
21.01.01;22:54:43;19.4;67;1004;0;6.3;19;23;27;62409;
21.01.01;22:54:54;19.4;67;1005;0;6.1;18;22;27;62181;
21.01.01;22:55:04;19.4;67;1004;0;6.2;18;22;27;63101;
21.01.01;22:55:15;19.4;67;1005;0;5.4;18;21;23;62961;
21.01.01;22:55:25;19.4;67;1004;0;6.5;18;21;23;63666;
21.01.01;22:55:36;19.4;67;1005;0;6.2;16;20;22;62915;
21.01.01;22:55:46;19.4;67;1005;0;5.5;16;20;22;63148;
21.01.01;22:55:57;19.4;67;1005;0;5.3;12;20;22;63148;
21.01.01;22:56:07;19.4;67;1004;0;6.3;12;20;22;62915;
21.01.01;22:56:18;19.3;67;1004;0;8.1;12;20;22;62546;
21.01.01;22:56:28;19.3;67;1004;0;6.2;12;20;24;62272;
21.01.01;22:56:39;19.3;67;1004;0;5.2;12;20;24;62000;
21.01.01;22:56:49;19.2;67;1005;0;7.1;13;21;21;61332;
21.01.01;22:57:00;19.2;67;1004;0;5.6;13;21;21;60938;
21.01.01;22:57:10;19.3;67;1005;0;6.5;12;20;22;59576;
21.01.01;22:57:21;19.2;67;1005;0;6.3;10;19;19;59369;
21.01.01;22:57:32;19.1;67;1005;0;5.8;10;19;19;59576;
21.01.01;22:57:42;19.1;67;1004;0;6.7;9;17;17;60165;
21.01.01;22:57:53;19.1;67;1004;0;6.9;9;17;17;60207;
21.01.01;22:58:03;19.2;67;1005;0;5.9;10;19;20;59911;
21.01.01;22:58:14;19.2;67;1004;0;5.2;10;19;20;60207;
21.01.01;22:58:24;19.2;67;1004;0;6.3;9;18;20;59535;
21.01.01;22:58:35;19.2;67;1004;0;7.1;9;18;19;59328;
21.01.01;22:58:45;19.2;67;1004;0;4.7;9;18;19;58514;
21.01.01;22:58:56;19.1;67;1004;0;6.5;10;17;19;57567;
21.01.01;22:59:06;19.1;67;1005;0;5.9;10;17;19;56350;
21.01.01;22:59:17;19.1;67;1004;0;5.9;9;18;20;54031;
21.01.01;22:59:27;19.1;67;1004;0;6.3;9;18;20;52599;
21.01.01;22:59:38;19.1;67;1005;0;6.6;9;17;21;52341;
21.01.01;22:59:48;19.1;67;1005;0;5.9;10;18;22;52438;
21.01.01;22:59:59;19.1;67;1004;0;5.6;10;18;22;52117;
21.01.01;23:00:09;19.1;67;1004;0;6.4;10;18;21;51241;
21.01.01;23:00:20;19.1;67;1004;0;6.6;10;18;21;50844;
21.01.01;23:00:30;19.1;67;1005;0;6.5;9;18;21;50186;
21.01.01;23:00:41;19.1;67;1004;0;7.0;9;18;21;49459;
21.01.01;23:00:51;19.1;67;1004;0;6.3;9;18;20;50603;
21.01.01;23:01:02;19.1;67;1004;0;6.1;9;17;19;51241;
21.01.01;23:01:13;19.1;67;1004;0;7.0;9;17;19;51738;
21.01.01;23:01:23;19.1;67;1005;0;6.0;9;18;22;52697;
21.01.01;23:01:34;19.1;67;1005;0;5.6;9;18;21;53090;
21.01.01;23:01:44;19.0;67;1004;0;5.4;9;19;21;53793;
21.01.01;23:01:55;19.0;67;1004;0;6.8;9;19;22;55399;
21.01.01;23:02:05;19.1;67;1004;0;6.5;10;19;22;55944;
21.01.01;23:02:16;19.1;67;1004;0;5.8;11;20;22;56425;
21.01.01;23:02:26;19.1;67;1005;0;5.7;11;20;22;57335;
21.01.01;23:02:37;19.1;67;1005;0;5.0;11;19;22;58314;
21.01.01;23:02:47;19.1;67;1005;0;5.1;11;19;22;58756;
21.01.01;23:02:58;19.1;67;1005;0;6.6;8;19;19;58595;
21.01.01;23:03:08;19.1;67;1005;0;7.4;8;19;19;59081;
21.01.01;23:03:19;19.1;67;1004;0;6.0;9;19;19;59869;
21.01.01;23:03:29;19.1;67;1004;0;6.8;9;20;20;61112;
21.01.01;23:03:40;19.0;67;1005;0;5.8;9;20;20;62227;
21.01.01;23:03:50;19.0;67;1004;0;5.4;11;20;21;62868;
21.01.01;23:04:01;19.0;67;1005;0;5.4;10;20;21;62638;
21.01.01;23:04:11;19.0;67;1004;0;6.5;10;19;19;62822;
21.01.01;23:04:22;19.0;67;1004;0;5.9;10;19;20;63101;
21.01.01;23:04:32;19.0;67;1004;0;5.8;8;18;20;63571;
21.01.01;23:04:43;18.9;67;1005;0;4.9;10;18;21;64241;
21.01.01;23:04:53;19.0;67;1004;0;6.3;10;18;21;64581;
21.01.01;23:05:04;19.0;67;1004;0;6.1;9;18;20;64581;
21.01.01;23:05:14;19.0;67;1004;0;7.0;9;18;20;63952;
21.01.01;23:05:25;19.0;67;1005;0;7.1;10;18;22;64241;
21.01.01;23:05:36;19.0;67;1004;0;5.7;10;18;22;63809;
21.01.01;23:05:46;19.0;67;1004;0;6.1;10;19;21;64581;
21.01.01;23:05:57;19.0;67;1004;0;6.7;9;17;19;66133;
21.01.01;23:06:07;19.0;67;1004;0;5.7;9;17;19;67280;
21.01.01;23:06:18;19.0;67;1004;0;7.7;9;18;22;68031;
21.01.01;23:06:28;18.9;67;1004;0;6.3;9;18;21;69584;
21.01.01;23:06:39;18.9;67;1004;0;7.5;9;18;20;70855;
21.01.01;23:06:49;18.9;67;1004;0;5.7;9;18;20;71870;
21.01.01;23:07:00;18.9;67;1005;0;5.5;10;21;22;73416;
21.01.01;23:07:10;18.9;67;1004;0;6.3;11;21;22;73860;
21.01.01;23:07:21;19.0;67;1004;0;6.3;10;21;22;73796;
21.01.01;23:07:31;18.9;67;1004;0;6.7;10;19;20;74311;
21.01.01;23:07:42;18.9;67;1004;0;5.1;10;19;20;74246;
21.01.01;23:07:52;19.0;67;1004;0;5.5;9;18;20;74375;
21.01.01;23:08:03;19.0;67;1005;0;6.0;9;18;20;73988;
21.01.01;23:08:13;19.0;67;1004;0;6.8;9;17;20;72789;
21.01.01;23:08:24;19.0;67;1004;0;7.2;9;16;18;73416;
21.01.01;23:08:34;19.0;67;1004;0;6.4;9;16;18;72789;
21.01.01;23:08:45;19.0;67;1004;0;6.3;9;16;18;73542;
21.01.01;23:08:55;19.0;67;1004;0;6.7;9;16;18;73606;
21.01.01;23:09:06;19.1;67;1004;0;6.2;8;16;19;73101;
21.01.01;23:09:16;19.1;67;1004;0;6.1;8;16;19;72296;
21.01.01;23:09:27;19.1;67;1004;0;5.0;8;17;19;70796;
21.01.01;23:09:37;19.1;67;1004;0;7.3;8;17;19;70855;
21.01.01;23:09:48;19.2;67;1004;0;6.6;8;18;19;70562;
21.01.01;23:09:59;19.2;67;1004;0;6.1;8;18;19;71269;
21.01.01;23:10:09;19.2;67;1004;0;7.5;9;18;19;72789;
21.01.01;23:10:20;19.2;67;1004;0;6.6;10;16;17;73039;
21.01.01;23:10:30;19.1;67;1004;0;5.9;10;16;17;74311;
21.01.01;23:10:41;19.1;67;1004;0;6.5;9;17;19;75964;
21.01.01;23:10:51;19.1;67;1004;0;5.3;10;18;22;75095;
21.01.01;23:11:02;19.1;67;1004;0;5.1;10;18;22;76441;
21.01.01;23:11:12;19.1;67;1004;0;7.5;8;18;22;77693;
21.01.01;23:11:23;19.1;67;1004;0;5.4;8;18;22;79282;
21.01.01;23:11:33;19.1;67;1004;0;6.5;11;19;21;79355;
21.01.01;23:11:44;19.1;67;1004;0;5.9;11;19;21;79577;
21.01.01;23:11:54;19.1;67;1004;0;7.1;10;19;22;80783;
21.01.01;23:12:05;19.1;67;1004;0;6.2;11;19;22;81399;
21.01.01;23:12:15;19.0;67;1004;0;7.2;11;19;22;82982;
21.01.01;23:12:26;19.1;67;1004;0;6.1;10;18;21;83633;
21.01.01;23:12:36;19.1;67;1004;0;5.3;10;18;20;83388;
21.01.01;23:12:47;19.1;67;1004;0;6.5;10;18;19;83306;
21.01.01;23:12:57;19.1;67;1004;0;6.9;10;18;19;84294;
21.01.01;23:13:08;19.1;67;1004;0;6.5;10;18;21;85647;
21.01.01;23:13:18;19.0;67;1004;0;5.5;10;18;20;86780;
21.01.01;23:13:29;19.0;67;1004;0;6.8;10;18;20;89699;
21.01.01;23:13:40;19.0;67;1004;0;6.8;9;19;20;91331;
21.01.01;23:13:50;19.0;67;1004;0;7.2;9;19;20;92119;
21.01.01;23:14:01;18.9;67;1004;0;8.0;8;19;20;94640;
21.01.01;23:14:11;18.9;67;1004;0;7.8;8;18;20;94222;
21.01.01;23:14:22;18.9;67;1004;0;6.3;8;18;19;95862;
21.01.01;23:14:32;18.9;67;1004;0;7.6;8;17;18;96024;
21.01.01;23:14:43;18.9;67;1004;0;7.4;8;17;18;96349;
21.01.01;23:14:53;18.9;67;1004;0;7.2;9;18;22;96186;
21.01.01;23:15:04;19.0;67;1005;0;6.3;9;18;23;95808;
21.01.01;23:15:14;19.0;67;1005;0;7.2;9;18;21;96186;
21.01.01;23:15:25;19.0;67;1004;0;6.1;9;18;20;95540;
21.01.01;23:15:35;19.0;67;1005;0;6.1;9;18;18;91723;
21.01.01;23:15:46;19.0;67;1004;0;7.2;8;18;19;91136;
21.01.01;23:15:56;18.9;67;1005;0;6.6;8;18;19;91233;
21.01.01;23:16:07;19.0;67;1004;0;7.1;9;18;20;91921;
21.01.01;23:16:17;18.9;67;1004;0;5.7;9;18;20;94378;
21.01.01;23:16:28;18.9;67;1004;0;5.7;10;18;20;95433;
21.01.01;23:16:38;18.9;67;1005;0;5.8;10;17;21;96732;
21.01.01;23:16:49;18.9;67;1005;0;6.9;10;17;21;97505;
21.01.01;23:16:59;18.9;67;1005;0;6.1;8;15;19;98462;
21.01.01;23:17:10;18.9;67;1005;0;6.9;8;15;19;98746;
21.01.01;23:17:20;19.0;67;1004;0;6.5;8;15;19;98462;
21.01.01;23:17:31;19.0;67;1005;0;6.3;8;15;19;97394;
21.01.01;23:17:41;19.0;67;1005;0;6.9;8;15;19;95327;
21.01.01;23:17:52;19.0;67;1005;0;7.2;8;14;18;95008;
21.01.01;23:18:03;19.1;67;1004;0;6.4;8;16;19;92020;
21.01.01;23:18:13;19.1;67;1005;0;6.5;8;16;20;90941;
21.01.01;23:18:24;19.1;67;1005;0;6.5;9;18;20;91527;
21.01.01;23:18:34;19.1;67;1005;0;6.9;9;18;21;90941;
21.01.01;23:18:45;19.1;67;1005;0;6.1;9;18;21;90748;
21.01.01;23:18:55;19.1;66;1005;0;7.1;11;18;21;94745;
21.01.01;23:19:06;19.1;66;1005;0;7.2;11;18;21;96404;
21.01.01;23:19:16;19.1;66;1005;0;7.1;10;18;19;97505;
21.01.01;23:19:27;19.1;66;1004;0;7.0;9;18;19;98632;
21.01.01;23:19:37;19.1;66;1005;0;7.4;9;18;19;98975;
21.01.01;23:19:48;19.1;66;1005;0;5.9;10;19;19;99090;
21.01.01;23:19:58;19.1;66;1005;0;5.6;9;18;21;100137;
21.01.01;23:20:09;19.1;66;1005;0;6.5;9;17;19;100078;
21.01.01;23:20:19;19.1;66;1005;0;6.6;9;17;20;99844;
21.01.01;23:20:30;19.0;66;1005;0;5.7;9;17;20;100847;
21.01.01;23:20:40;19.0;66;1005;0;6.8;9;18;20;101326;
21.01.01;23:20:51;19.0;66;1005;0;6.5;9;18;19;102175;
21.01.01;23:21:01;18.9;67;1005;0;6.1;9;18;19;103854;
21.01.01;23:21:12;19.0;67;1005;0;5.3;8;17;19;103351;
21.01.01;23:21:22;19.0;67;1004;0;6.5;8;16;20;102175;
21.01.01;23:21:33;19.0;67;1005;0;6.6;9;17;19;100966;
21.01.01;23:21:43;19.0;67;1005;0;6.9;10;17;19;100255;
21.01.01;23:21:54;19.0;67;1005;0;5.9;10;17;19;101870;
21.01.01;23:22:04;19.0;67;1005;0;6.8;10;17;22;102053;
21.01.01;23:22:15;19.0;67;1005;0;6.2;10;17;21;102359;
21.01.01;23:22:25;19.0;67;1004;0;5.9;10;17;21;100728;
21.01.01;23:22:36;19.0;67;1004;0;6.3;10;18;20;101266;
21.01.01;23:22:46;19.0;67;1005;0;5.5;9;17;19;101266;
21.01.01;23:22:57;19.0;66;1004;0;6.8;8;17;19;102853;
21.01.01;23:23:07;19.0;66;1004;0;5.8;10;18;20;103039;
21.01.01;23:23:18;19.1;66;1005;0;5.9;10;18;20;103981;
21.01.01;23:23:29;19.0;66;1005;0;7.4;10;18;19;104746;
21.01.01;23:23:39;18.9;66;1005;0;6.5;9;18;19;108268;
21.01.01;23:23:50;19.0;66;1004;0;7.8;9;18;19;109730;
21.01.01;23:24:00;18.9;66;1005;0;7.3;10;18;18;111962;
21.01.01;23:24:11;19.0;66;1004;0;6.9;10;18;19;112701;
21.01.01;23:24:21;19.0;66;1004;0;6.9;9;18;20;114133;
21.01.01;23:24:32;19.0;66;1004;0;7.1;9;18;20;115916;
21.01.01;23:24:42;19.0;66;1004;0;5.1;9;18;20;116948;
21.01.01;23:24:53;19.0;66;1004;0;6.0;9;18;20;116311;
21.01.01;23:25:03;19.0;66;1004;0;5.7;9;18;20;118163;
21.01.01;23:25:14;18.9;66;1004;0;6.3;9;18;20;119991;
21.01.01;23:25:24;18.9;66;1005;0;6.1;9;18;20;121615;
21.01.01;23:25:35;18.9;66;1004;0;6.4;9;16;19;123018;
21.01.01;23:25:45;18.8;66;1004;0;7.3;9;18;19;124726;
21.01.01;23:25:56;18.8;66;1004;0;5.9;8;18;19;125459;
21.01.01;23:26:06;18.8;66;1004;0;6.2;8;17;18;125459;
21.01.01;23:26:17;18.8;66;1004;0;6.6;8;16;19;126389;
21.01.01;23:26:27;18.8;66;1004;0;7.0;8;16;19;123731;
21.01.01;23:26:38;18.9;66;1004;0;7.4;8;16;19;121529;
21.01.01;23:26:48;18.8;66;1005;0;6.7;7;14;17;118409;
21.01.01;23:26:59;18.8;66;1004;0;6.9;7;13;16;115837;
21.01.01;23:27:10;18.9;66;1004;0;7.1;8;14;16;113828;
21.01.01;23:27:20;18.9;66;1004;0;6.1;9;16;17;112552;
21.01.01;23:27:31;18.9;66;1004;0;7.1;9;15;17;109801;
21.01.01;23:27:41;18.9;66;1004;0;6.9;8;16;17;107046;
21.01.01;23:27:52;18.9;66;1004;5;6.9;9;16;17;104746;
21.01.01;23:28:02;18.9;66;1004;0;7.6;9;16;17;103665;
21.01.01;23:28:13;18.9;66;1004;0;6.8;11;16;19;100847;
21.01.01;23:28:23;19.0;66;1004;0;7.3;9;16;17;98405;
21.01.01;23:28:34;19.0;66;1004;0;6.2;8;16;19;96349;
21.01.01;23:28:44;19.0;66;1005;0;7.0;10;16;20;95380;
21.01.01;23:28:55;18.9;66;1004;0;7.6;10;16;20;94482;
21.01.01;23:29:05;18.9;66;1004;0;8.2;9;16;19;94118;
21.01.01;23:29:16;18.9;66;1004;0;5.9;9;17;19;91723;
21.01.01;23:29:26;18.9;66;1004;0;5.3;9;17;19;91331;
21.01.01;23:29:37;18.9;66;1005;0;6.0;10;18;19;91233;
21.01.01;23:29:47;18.9;66;1004;0;6.2;9;18;19;91921;
21.01.01;23:29:58;18.9;66;1004;0;7.0;10;16;17;91429;
21.01.01;23:30:08;18.9;67;1004;0;6.7;9;16;18;91822;
21.01.01;23:30:19;18.8;67;1004;0;6.5;9;16;18;92319;
21.01.01;23:30:29;18.9;67;1004;0;7.1;10;16;18;90941;
21.01.01;23:30:40;18.9;67;1004;0;7.2;9;16;19;90652;
21.01.01;23:30:50;18.9;67;1004;0;7.0;9;16;19;89417;
21.01.01;23:31:01;18.9;67;1004;0;7.6;8;18;19;88215;
21.01.01;23:31:11;18.8;67;1004;0;5.8;8;17;19;88033;
21.01.01;23:31:22;18.8;67;1004;0;6.4;8;16;18;85993;
21.01.01;23:31:32;18.8;67;1004;0;5.8;8;15;20;85820;
21.01.01;23:31:43;18.8;67;1004;0;4.4;8;15;20;85135;
21.01.01;23:31:54;18.7;67;1004;0;7.4;8;16;21;85476;
21.01.01;23:32:04;18.7;67;1004;0;7.0;8;16;20;86341;
21.01.01;23:32:15;18.7;67;1004;0;6.6;8;16;20;86868;
21.01.01;23:32:25;18.7;68;1004;0;6.0;7;17;19;88124;
21.01.01;23:32:36;18.6;68;1004;0;6.0;10;17;19;90941;
21.01.01;23:32:46;18.6;68;1004;0;6.2;10;17;19;94955;
21.01.01;23:32:57;18.6;68;1004;0;6.7;10;17;20;96951;
21.01.01;23:33:07;18.6;68;1004;0;5.6;10;17;20;97117;
21.01.01;23:33:18;18.6;68;1004;0;5.9;9;16;18;97062;
21.01.01;23:33:28;18.6;68;1004;0;5.3;9;17;18;96951;
21.01.01;23:33:39;18.6;68;1004;0;6.1;9;17;19;96513;
21.01.01;23:33:49;18.6;68;1004;0;5.9;9;17;19;97172;
21.01.01;23:34:00;18.4;68;1004;0;5.0;8;17;20;99786;
21.01.01;23:34:10;18.4;68;1004;0;6.2;8;17;19;102114;
21.01.01;23:34:21;18.5;68;1004;0;5.9;9;18;21;104682;
21.01.01;23:34:31;18.5;68;1004;0;5.8;9;18;21;106246;
21.01.01;23:34:42;18.5;68;1004;0;6.3;10;18;20;107586;
21.01.01;23:34:52;18.5;68;1004;0;6.0;8;18;19;107721;
21.01.01;23:35:03;18.5;68;1004;0;7.2;8;17;19;109029;
21.01.01;23:35:13;18.5;68;1004;0;7.5;8;15;17;107858;
21.01.01;23:35:24;18.5;68;1004;0;5.3;7;14;17;106711;
21.01.01;23:35:34;18.4;68;1004;0;6.2;8;15;18;104171;
21.01.01;23:35:45;18.4;68;1004;0;4.5;9;17;19;102915;
21.01.01;23:35:55;18.4;68;1004;0;7.4;9;16;19;102114;
21.01.01;23:36:06;18.4;68;1004;0;6.2;8;13;18;101931;
21.01.01;23:36:16;18.4;68;1004;0;5.6;7;13;17;101688;
21.01.01;23:36:27;18.4;68;1004;0;5.5;7;13;17;101567;
21.01.01;23:36:37;18.4;68;1004;0;7.4;9;14;17;100847;
21.01.01;23:36:48;18.5;68;1004;0;6.7;8;14;18;99961;
21.01.01;23:36:58;18.4;68;1004;0;6.8;7;14;19;99669;
21.01.01;23:37:09;18.4;68;1004;0;6.6;9;15;18;98746;
21.01.01;23:37:19;18.5;68;1004;0;5.4;9;15;18;97729;
21.01.01;23:37:30;18.5;68;1004;0;5.6;9;18;19;98122;
21.01.01;23:37:41;18.5;68;1004;0;6.5;8;19;19;100078;
21.01.01;23:37:51;18.4;68;1004;0;5.4;8;19;19;101206;
21.01.01;23:38:02;18.5;68;1004;0;5.8;8;19;20;101688;
21.01.01;23:38:12;18.4;68;1004;0;5.3;8;18;20;102114;
21.01.01;23:38:23;18.4;68;1004;0;5.7;10;18;20;103665;
21.01.01;23:38:33;18.4;68;1004;0;5.6;9;19;19;104426;
21.01.01;23:38:44;18.4;68;1004;0;5.1;9;19;19;104618;
21.01.01;23:38:54;18.4;69;1005;0;5.9;8;18;18;104490;
21.01.01;23:39:05;18.3;68;1004;0;5.8;8;18;19;105004;
21.01.01;23:39:15;18.4;69;1004;0;6.9;8;18;19;104426;
21.01.01;23:39:26;18.3;69;1004;0;7.3;8;18;20;105589;
21.01.01;23:39:36;18.4;69;1004;0;6.5;9;18;19;104811;
21.01.01;23:39:47;18.4;69;1004;0;6.9;9;18;18;105198;
21.01.01;23:39:57;18.4;69;1004;0;5.9;8;18;18;104107;
21.01.01;23:40:08;18.4;69;1004;0;8.5;8;18;18;102977;
21.01.01;23:40:18;18.4;69;1004;0;6.0;9;17;18;101688;
21.01.01;23:40:29;18.3;69;1004;0;7.5;9;18;19;99669;
21.01.01;23:40:39;18.3;70;1004;0;5.5;9;19;19;99033;
21.01.01;23:40:50;18.3;70;1004;0;5.7;9;18;18;97006;
21.01.01;23:41:01;18.3;70;1004;0;6.8;8;17;17;96078;
21.01.01;23:41:11;18.2;70;1004;0;7.3;8;15;17;95327;
21.01.01;23:41:22;18.2;70;1004;0;5.7;8;16;19;94222;
21.01.01;23:41:32;18.1;71;1004;0;6.0;8;16;19;92319;
21.01.01;23:41:43;18.1;71;1004;0;6.5;8;17;21;91527;
21.01.01;23:41:53;18.0;71;1004;0;4.7;8;17;20;91038;
21.01.01;23:42:04;18.0;71;1004;0;5.4;8;17;20;89888;
21.01.01;23:42:14;18.0;71;1004;0;6.4;9;17;19;88215;
21.01.01;23:42:25;18.1;71;1004;0;5.2;10;18;19;86780;
21.01.01;23:42:35;18.1;71;1004;0;7.2;8;16;18;85820;
21.01.01;23:42:46;18.0;71;1004;0;8.5;8;17;20;84294;
21.01.01;23:42:56;18.0;71;1004;0;6.3;8;17;20;84294;
21.01.01;23:43:07;18.1;71;1004;0;6.3;9;18;21;83469;
21.01.01;23:43:17;18.1;71;1004;0;6.5;8;18;21;82661;
21.01.01;23:43:28;18.1;71;1005;0;4.6;8;18;20;81090;
21.01.01;23:43:38;18.1;71;1004;0;5.6;8;16;19;80025;
21.01.01;23:43:49;18.1;71;1004;0;6.4;8;16;19;80175;
21.01.01;23:43:59;18.1;71;1004;0;5.9;9;16;19;80402;
21.01.01;23:44:10;18.1;71;1005;0;4.3;8;18;18;81090;
21.01.01;23:44:20;18.1;71;1004;0;9.6;8;18;18;80630;
21.01.01;23:44:31;18.0;71;1004;0;4.6;8;16;18;81711;
21.01.01;23:44:41;18.0;71;1004;0;6.4;7;14;16;81244;
21.01.01;23:44:52;18.0;71;1004;0;3.9;7;13;15;81789;
21.01.01;23:45:02;18.0;71;1004;0;5.8;8;16;18;81321;
21.01.01;23:45:13;18.0;71;1004;0;6.7;9;16;18;81321;
21.01.01;23:45:23;18.0;71;1004;0;5.9;8;15;17;81167;
21.01.01;23:45:34;18.0;71;1004;0;5.3;8;16;18;81244;
21.01.01;23:45:44;18.0;72;1004;0;7.0;8;16;18;79875;
21.01.01;23:45:55;18.0;72;1004;0;6.6;9;17;18;79134;
21.01.01;23:46:06;18.0;72;1004;0;6.5;9;17;21;78988;
21.01.01;23:46:16;17.9;72;1004;0;6.3;9;17;21;79355;
21.01.01;23:46:27;18.0;72;1004;0;6.9;9;15;19;78049;
21.01.01;23:46:37;17.9;72;1004;0;5.8;9;15;20;77552;
21.01.01;23:46:48;18.0;72;1004;0;5.8;9;15;20;76441;
21.01.01;23:46:58;18.0;72;1004;0;6.4;9;15;20;74053;
21.01.01;23:47:09;18.0;71;1004;0;5.9;9;15;19;73479;
21.01.01;23:47:19;18.0;72;1004;0;7.4;8;14;19;73164;
21.01.01;23:47:30;18.0;72;1004;0;6.5;9;16;19;72727;
21.01.01;23:47:40;18.0;72;1004;0;6.5;10;17;19;72174;
21.01.01;23:47:51;18.0;72;1004;0;5.7;10;17;19;71930;
21.01.01;23:48:01;18.0;72;1004;0;6.8;8;18;18;71991;
21.01.01;23:48:12;18.0;72;1004;0;6.2;8;18;20;72296;
21.01.01;23:48:22;17.9;72;1004;0;6.9;7;17;19;72914;
21.01.01;23:48:33;17.9;72;1004;0;5.5;7;17;19;72976;
21.01.01;23:48:43;17.9;72;1004;0;10.2;8;18;18;73542;
21.01.01;23:48:54;17.9;72;1004;0;5.9;8;17;17;73669;
21.01.01;23:49:04;17.9;72;1004;0;6.0;8;17;17;73479;
21.01.01;23:49:15;17.9;72;1004;0;5.9;10;18;20;73289;
21.01.01;23:49:25;17.8;72;1004;0;6.4;9;19;20;73988;
21.01.01;23:49:36;17.8;72;1004;5;6.3;10;18;19;73924;
21.01.01;23:49:46;17.8;72;1004;0;5.5;9;18;20;73479;
21.01.01;23:49:57;17.8;72;1004;0;6.8;9;18;20;73924;
21.01.01;23:50:07;17.8;72;1004;0;6.2;8;18;20;74311;
21.01.01;23:50:18;17.8;72;1004;0;7.5;8;18;19;74375;
21.01.01;23:50:28;17.7;72;1004;0;6.7;8;18;19;74181;
21.01.01;23:50:39;17.7;72;1004;0;6.4;9;18;18;74570;
21.01.01;23:50:49;17.7;73;1004;0;6.0;9;17;19;74505;
21.01.01;23:51:00;17.7;73;1004;0;4.7;9;18;21;74505;
21.01.01;23:51:10;17.7;73;1004;0;6.3;9;18;20;74181;
21.01.01;23:51:21;17.7;73;1004;0;8.0;9;18;20;74701;
21.01.01;23:51:32;17.7;73;1004;0;6.3;9;17;19;74053;
21.01.01;23:51:42;17.7;73;1004;0;4.8;8;18;21;73227;
21.01.01;23:51:53;17.7;73;1004;0;5.3;8;18;21;73164;
21.01.01;23:52:03;17.7;73;1004;0;5.7;7;17;20;72976;
21.01.01;23:52:14;17.7;73;1004;0;5.8;7;17;20;72480;
21.01.01;23:52:24;17.7;72;1004;0;6.3;8;17;19;71628;
21.01.01;23:52:35;17.6;72;1004;0;6.4;8;16;18;70973;
21.01.01;23:52:45;17.7;72;1004;0;6.5;8;16;18;70214;
21.01.01;23:52:56;17.7;72;1004;0;6.1;9;16;20;69584;
21.01.01;23:53:06;17.8;72;1004;0;5.4;8;16;19;68139;
21.01.01;23:53:17;17.8;72;1004;0;6.4;8;16;20;67174;
21.01.01;23:53:27;17.8;72;1004;5;5.7;8;16;19;66235;
21.01.01;23:53:38;17.8;72;1004;0;6.7;9;15;20;65827;
21.01.01;23:53:48;17.8;72;1004;0;5.7;7;14;18;65024;
21.01.01;23:53:59;17.8;72;1004;0;5.2;8;15;19;64777;
21.01.01;23:54:09;17.8;72;1004;5;5.3;8;15;19;64827;
21.01.01;23:54:20;17.8;72;1004;0;6.9;9;17;20;65878;
21.01.01;23:54:30;17.8;72;1004;0;6.5;9;17;20;66133;
21.01.01;23:54:41;17.8;72;1004;0;6.7;9;17;20;65928;
21.01.01;23:54:51;17.9;72;1004;0;6.0;8;17;20;64925;
21.01.01;23:55:02;17.8;72;1004;0;6.3;8;18;21;64728;
21.01.01;23:55:13;17.8;72;1004;0;5.8;9;18;22;64925;
21.01.01;23:55:23;17.8;72;1004;0;8.1;8;18;24;64876;
21.01.01;23:55:34;17.9;72;1004;0;6.3;8;18;23;65323;
